rssi1,rssi2,rssi3,rssi4,rssi5,x,y
-75.212,-87.974,-110.264,-101.720,-88.198,235.200,414.400
-75.226,-87.016,-110.242,-104.311,-88.663,236.800,414.400
-75.240,-86.037,-106.730,-104.691,-88.093,238.400,414.400
-75.254,-83.579,-105.208,-104.672,-87.773,240.000,414.400
-75.267,-83.100,-103.435,-104.563,-84.737,241.600,414.400
-75.281,-82.642,-99.413,-102.943,-88.166,243.200,414.400
-75.295,-82.684,-99.640,-102.284,-86.630,244.800,414.400
-75.308,-82.704,-99.117,-103.365,-86.557,246.400,414.400
-75.836,-81.246,-100.094,-103.545,-86.484,248.000,414.400
-76.349,-84.766,-103.571,-103.736,-86.448,249.600,414.400
-76.863,-85.807,-103.060,-102.516,-84.874,251.200,414.400
-77.377,-84.848,-101.537,-101.856,-83.836,252.800,414.400
-77.890,-83.868,-100.014,-99.587,-80.012,254.400,414.400
-78.404,-83.909,-94.991,-101.317,-83.436,256.000,414.400
-79.167,-83.929,-92.467,-100.308,-83.398,257.600,414.400
-79.181,-84.969,-92.444,-101.988,-82.322,259.200,414.400
-79.444,-85.009,-92.421,-101.978,-81.783,260.800,414.400
-79.707,-84.029,-92.397,-102.259,-81.205,262.400,414.400
-80.471,-84.569,-92.374,-101.639,-83.666,264.000,414.400
-80.734,-83.089,-92.362,-98.229,-81.088,265.600,414.400
-80.748,-83.128,-92.339,-98.909,-83.548,267.200,414.400
-80.024,-83.167,-94.065,-98.899,-79.969,268.800,414.400
-81.038,-82.687,-95.791,-98.880,-80.428,270.400,414.400
-82.801,-81.726,-97.518,-99.070,-77.848,272.000,414.400
-83.814,-78.765,-97.494,-99.950,-77.807,273.600,414.400
-83.077,-78.784,-97.470,-101.730,-77.725,275.200,414.400
-82.841,-77.823,-97.458,-98.020,-77.684,276.800,414.400
-82.604,-78.342,-97.434,-93.200,-79.101,278.400,414.400
-83.117,-77.380,-97.910,-90.690,-77.559,280.000,414.400
-82.393,-75.919,-98.386,-85.570,-78.474,281.600,414.400
-82.157,-74.938,-98.862,-85.860,-80.432,283.200,414.400
-82.170,-73.976,-99.338,-85.739,-77.846,284.800,414.400
-82.683,-73.013,-99.813,-85.729,-72.803,286.400,414.400
-82.196,-72.532,-100.789,-85.809,-70.260,288.000,414.400
-82.209,-72.570,-102.277,-85.889,-65.173,289.600,414.400
-82.722,-72.607,-104.752,-86.679,-65.129,291.200,414.400
-82.248,-72.626,-107.228,-86.958,-65.040,292.800,414.400
-82.261,-72.663,-112.203,-87.448,-64.995,294.400,414.400
-82.774,-72.700,-114.678,-88.228,-64.950,296.000,414.400
-81.287,-72.718,-114.654,-88.217,-64.860,297.600,414.400
-81.300,-72.755,-112.129,-88.897,-64.814,299.200,414.400
-80.825,-72.791,-115.616,-88.787,-64.769,300.800,414.400
-79.338,-72.810,-114.092,-88.166,-64.676,302.400,414.400
-80.351,-72.846,-117.567,-90.656,-64.630,304.000,414.400
-81.864,-72.882,-116.041,-91.535,-64.583,305.600,414.400
-83.127,-72.918,-120.016,-91.125,-64.536,307.200,414.400
-83.902,-72.936,-118.491,-91.504,-64.441,308.800,414.400
-85.915,-72.972,-119.466,-91.594,-64.393,310.400,414.400
-86.178,-73.008,-119.453,-91.373,-64.345,312.000,414.400
-85.940,-73.026,-114.428,-93.852,-64.296,313.600,414.400
-88.953,-73.061,-110.902,-94.642,-64.248,315.200,414.400
-91.478,-73.096,-105.877,-92.821,-64.150,316.800,414.400
-90.991,-73.114,-102.351,-92.110,-64.100,318.400,414.400
-92.004,-73.149,-96.825,-90.489,-64.050,320.000,414.400
-94.016,-73.184,-93.800,-89.779,-64.000,321.600,414.400
-97.541,-73.219,-90.287,-91.158,-63.950,323.200,414.400
-102.554,-73.236,-89.261,-89.747,-63.899,324.800,414.400
-115.567,-73.271,-88.235,-89.726,-63.848,326.400,414.400
-120.079,-73.305,-88.209,-88.816,-63.746,328.000,414.400
-111.804,-73.322,-89.183,-86.294,-63.694,329.600,414.400
-111.916,-73.357,-89.657,-86.384,-63.642,331.200,414.400
-105.379,-73.391,-89.143,-86.962,-63.589,332.800,414.400
-103.941,-73.425,-88.617,-86.352,-63.536,334.400,414.400
-106.466,-73.442,-88.591,-86.330,-63.483,336.000,414.400
-108.078,-73.475,-88.564,-87.420,-63.430,337.600,414.400
-107.941,-73.509,-88.538,-87.148,-63.376,339.200,414.400
-110.303,-73.643,-88.511,-87.038,-63.376,340.800,414.400
-106.578,-73.859,-88.484,-87.627,-63.322,342.400,414.400
-107.090,-74.293,-89.971,-87.105,-63.267,344.000,414.400
-107.952,-74.526,-91.944,-87.094,-63.212,345.600,414.400
-107.827,-74.659,-94.417,-86.723,-63.157,347.200,414.400
-107.089,-74.676,-96.390,-86.362,-63.102,348.800,414.400
-106.951,-74.708,-96.863,-85.990,-63.046,350.400,414.400
-104.613,-74.941,-97.336,-90.979,-63.046,352.000,414.400
-107.538,-75.074,-97.322,-93.758,-62.990,353.600,414.400
-108.700,-75.190,-95.295,-98.147,-62.933,355.200,414.400
-115.312,-75.423,-94.767,-100.625,-62.876,356.800,414.400
-114.186,-75.655,-92.740,-103.014,-62.876,358.400,414.400
-112.398,-75.687,-91.212,-102.192,-62.819,360.000,414.400
-110.210,-75.803,-90.685,-103.081,-62.761,361.600,414.400
-103.934,-75.935,-90.671,-101.209,-62.761,363.200,414.400
-103.146,-76.067,-90.643,-97.298,-62.703,364.800,414.400
-98.158,-76.099,-92.115,-96.787,-62.703,366.400,414.400
-100.182,-76.115,-94.087,-96.665,-62.645,368.000,414.400
-96.994,-76.147,-94.059,-95.253,-62.586,369.600,414.400
-98.206,-76.178,-96.045,-93.931,-62.586,371.200,414.400
-97.430,-76.210,-95.517,-97.070,-62.526,372.800,414.400
-98.141,-76.225,-95.989,-96.498,-62.526,374.400,414.400
-101.853,-76.256,-95.960,-97.737,-62.526,376.000,414.400
-99.377,-76.288,-96.432,-96.225,-62.467,377.600,414.400
-99.589,-76.419,-98.153,-95.203,-62.467,379.200,414.400
-99.700,-76.450,-96.639,-95.092,-62.467,380.800,414.400
-98.624,-76.465,-97.360,-95.069,-62.407,382.400,414.400
-97.536,-76.496,-95.081,-95.558,-62.407,384.000,414.400
-96.347,-76.626,-94.052,-94.535,-62.407,385.600,414.400
-98.671,-76.657,-94.523,-92.524,-62.346,387.200,414.400
-96.582,-76.672,-92.009,-92.513,-62.346,388.800,414.400
-96.806,-76.802,-92.480,-92.490,-62.346,390.400,414.400
-96.917,-77.133,-90.450,-92.478,-62.346,392.000,414.400
-96.929,-77.563,-89.421,-92.456,-62.346,393.600,414.400
-97.152,-77.693,-89.892,-92.344,-62.346,395.200,414.400
-97.064,-77.808,-87.877,-95.833,-62.346,396.800,414.400
-99.075,-77.838,-86.347,-94.310,-62.346,398.400,414.400
-96.198,-77.868,-85.818,-92.398,-62.346,400.000,414.400
-96.210,-77.997,-84.288,-89.675,-62.346,401.600,414.400
-96.133,-78.027,-83.758,-84.464,-62.346,403.200,414.400
-95.944,-78.042,-82.243,-81.652,-62.346,404.800,414.400
-95.056,-78.371,-80.713,-79.029,-62.346,406.400,414.400
-94.878,-78.600,-80.183,-78.917,-62.346,408.000,414.400
-94.990,-78.730,-81.652,-78.906,-62.346,409.600,414.400
-95.013,-78.859,-81.622,-78.682,-62.346,411.200,414.400
-95.124,-78.873,-83.607,-78.571,-62.346,412.800,414.400
-95.135,-79.102,-85.576,-78.447,-62.407,414.400,414.400
-95.158,-79.131,-85.546,-78.436,-62.407,416.000,414.400
-95.169,-79.160,-87.515,-78.624,-62.407,417.600,414.400
-95.092,-79.189,-87.500,-78.300,-62.467,419.200,414.400
-95.403,-79.203,-89.469,-78.389,-62.467,420.800,414.400
-95.625,-79.232,-88.938,-78.477,-62.467,422.400,414.400
-95.537,-79.260,-91.156,-78.553,-62.526,424.000,414.400
-95.948,-79.289,-93.375,-78.541,-62.526,425.600,414.400
-95.970,-79.317,-93.110,-78.430,-62.526,427.200,414.400
-96.781,-79.345,-95.578,-78.406,-62.586,428.800,414.400
-96.303,-79.359,-95.547,-78.394,-62.586,430.400,414.400
-96.315,-79.287,-98.015,-78.482,-62.645,432.000,414.400
-96.237,-79.215,-96.999,-78.458,-62.703,433.600,414.400
-95.848,-79.143,-94.467,-78.546,-62.703,435.200,414.400
-96.559,-79.271,-95.935,-78.534,-62.761,436.800,414.400
-95.881,-79.185,-93.403,-78.510,-62.761,438.400,414.400
-95.892,-79.012,-93.137,-78.498,-62.819,440.000,414.400
-96.514,-79.040,-90.355,-78.386,-62.876,441.600,414.400
-96.425,-78.867,-87.823,-78.462,-62.876,443.200,414.400
-98.047,-78.895,-87.540,-78.350,-62.933,444.800,414.400
-94.958,-78.922,-85.024,-78.338,-62.990,446.400,414.400
-94.879,-78.936,-86.491,-78.313,-63.046,448.000,414.400
-96.790,-79.363,-84.958,-78.401,-63.046,449.600,414.400
-93.912,-79.790,-84.926,-78.389,-63.102,451.200,414.400
-96.023,-80.717,-86.409,-78.377,-63.157,452.800,414.400
-92.344,-81.644,-84.876,-78.252,-63.212,454.400,414.400
-92.555,-82.771,-84.843,-78.240,-63.267,456.000,414.400
-92.477,-83.184,-84.809,-78.328,-63.322,457.600,414.400
-91.088,-83.711,-84.793,-78.303,-63.376,459.200,414.400
-88.898,-83.838,-86.259,-78.291,-63.376,460.800,414.400
-89.120,-83.864,-84.725,-78.178,-63.430,462.400,414.400
-87.230,-83.791,-85.692,-78.566,-63.483,464.000,414.400
-88.652,-83.817,-85.675,-79.041,-63.536,465.600,414.400
-86.662,-84.843,-86.641,-79.529,-63.589,467.200,414.400
-86.784,-87.557,-89.107,-80.016,-63.642,468.800,414.400
-88.394,-90.083,-87.572,-80.904,-63.694,470.400,414.400
-86.916,-93.109,-88.555,-81.479,-63.746,472.000,414.400
-88.526,-94.235,-88.521,-80.967,-63.848,473.600,414.400
-86.947,-95.861,-89.486,-81.354,-63.899,475.200,414.400
-87.058,-94.487,-89.469,-81.341,-63.950,476.800,414.400
-88.479,-93.600,-91.184,-81.216,-64.000,478.400,414.400
-86.789,-91.625,-90.399,-83.104,-64.050,480.000,414.400
-88.510,-91.151,-92.114,-83.991,-64.100,481.600,414.400
-87.321,-88.877,-90.596,-84.978,-64.150,483.200,414.400
-87.342,-88.002,-91.561,-84.853,-64.248,484.800,414.400
-89.052,-88.028,-92.526,-84.840,-64.296,486.400,414.400
-87.573,-88.553,-92.508,-85.728,-64.345,488.000,414.400
-87.994,-87.966,-92.472,-86.715,-64.393,489.600,414.400
-87.704,-87.991,-92.436,-87.702,-64.441,491.200,414.400
-86.425,-87.416,-92.418,-85.677,-64.536,492.800,414.400
-86.635,-86.441,-92.382,-84.664,-64.583,494.400,414.400
-84.956,-84.267,-92.346,-83.451,-64.630,496.000,414.400
-84.666,-83.292,-92.310,-83.438,-64.676,497.600,414.400
-84.787,-82.916,-92.291,-83.325,-64.769,499.200,414.400
-83.097,-83.029,-92.255,-83.300,-64.814,500.800,414.400
-83.517,-82.954,-92.218,-82.987,-64.860,502.400,414.400
-82.728,-82.878,-92.200,-82.874,-64.950,504.000,414.400
-83.048,-82.803,-92.163,-83.661,-64.995,505.600,414.400
-83.158,-82.728,-92.126,-85.048,-65.040,507.200,414.400
-82.679,-82.752,-94.607,-83.422,-65.129,508.800,414.400
-83.189,-82.877,-97.070,-83.209,-65.173,510.400,414.400
-83.109,-82.889,-93.532,-84.696,-65.260,512.000,414.400
-83.129,-82.813,-93.513,-83.183,-65.303,513.600,414.400
-83.139,-82.638,-93.476,-81.170,-65.346,515.200,414.400
-82.560,-82.662,-96.938,-81.157,-65.432,516.800,414.400
-83.070,-82.386,-94.919,-80.643,-65.474,518.400,414.400
-83.090,-82.510,-94.880,-82.617,-65.559,520.000,414.400
-83.100,-82.534,-94.842,-84.604,-65.601,521.600,414.400
-83.020,-82.358,-98.073,-85.091,-65.684,523.200,414.400
-82.530,-82.570,-98.534,-87.077,-65.725,524.800,414.400
-82.850,-82.494,-95.515,-90.314,-65.807,526.400,414.400
-82.770,-82.618,-95.476,-89.801,-65.848,528.000,414.400
-82.380,-82.841,-95.437,-90.288,-65.928,529.600,414.400
-82.399,-82.865,-97.917,-91.274,-65.969,531.200,414.400
-82.309,-85.389,-96.378,-89.748,-66.048,532.800,414.400
-82.029,-88.512,-95.339,-88.734,-66.088,534.400,414.400
-92.794,-131.452,-70.437,-95.302,-76.368,614.400,414.400
-93.903,-132.973,-70.414,-93.788,-77.425,616.000,414.400
-92.621,-130.894,-70.365,-94.288,-77.482,617.600,414.400
-91.239,-130.315,-70.341,-93.773,-76.039,619.200,414.400
-91.048,-131.835,-70.293,-88.259,-76.067,620.800,414.400
-91.266,-130.356,-70.268,-86.244,-75.122,622.400,414.400
-93.334,-133.876,-70.244,-84.230,-74.678,624.000,414.400
-96.143,-133.387,-70.195,-84.215,-75.233,625.600,414.400
-95.261,-133.407,-70.170,-84.215,-75.261,627.200,414.400
-96.969,-131.428,-70.121,-83.700,-76.815,628.800,414.400
-94.887,-126.948,-70.096,-82.686,-77.369,630.400,414.400
-96.405,-123.868,-70.071,-81.671,-78.423,632.000,414.400
-95.714,-121.389,-70.021,-81.156,-80.977,633.600,414.400
-96.732,-116.409,-69.996,-81.406,-81.504,635.200,414.400
-94.349,-112.429,-69.971,-81.892,-81.557,636.800,414.400
-94.508,-106.449,-70.020,-82.377,-83.110,638.400,414.400
-95.076,-103.470,-70.594,-82.862,-80.662,640.000,414.400
-99.443,-100.490,-70.669,-81.612,-79.714,641.600,414.400
-103.261,-99.500,-71.018,-80.797,-79.240,643.200,414.400
-110.070,-101.520,-71.092,-81.482,-76.792,644.800,414.400
-112.687,-101.940,-71.166,-81.968,-78.343,646.400,414.400
-114.305,-102.860,-71.240,-82.368,-79.394,648.000,414.400
-106.663,-103.380,-71.288,-82.753,-78.945,649.600,414.400
-102.681,-103.799,-71.262,-82.838,-78.496,651.200,414.400
-98.798,-104.319,-71.436,-84.923,-78.021,652.800,414.400
-98.307,-102.339,-71.483,-86.523,-77.571,654.400,414.400
-86.886,-93.212,-75.457,-102.688,-72.042,713.600,414.400
-86.703,-94.280,-75.427,-111.672,-71.984,715.200,414.400
-86.619,-95.248,-79.897,-114.172,-71.825,716.800,414.400
-87.527,-95.217,-79.867,-114.156,-71.746,718.400,414.400
-89.843,-94.635,-78.836,-106.656,-71.787,720.000,414.400
-90.159,-94.544,-74.806,-96.641,-71.828,721.600,414.400
-90.976,-94.562,-73.306,-86.641,-71.868,723.200,414.400
-92.484,-94.580,-73.775,-76.625,-71.909,724.800,414.400
-90.900,-94.898,-79.744,-74.125,-71.949,726.400,414.400
-90.816,-95.116,-85.463,-74.125,-71.989,728.000,414.400
-92.324,-95.134,-87.683,-74.110,-72.029,729.600,414.400
-90.840,-95.452,-82.401,-74.110,-72.069,731.200,414.400
-89.956,-95.369,-85.901,-74.094,-72.089,732.800,414.400
-87.972,-95.287,-91.120,-74.094,-72.128,734.400,414.400
-86.880,-95.205,-92.589,-74.094,-72.167,736.000,414.400
-85.996,-94.923,-86.558,-74.078,-72.207,737.600,414.400
-86.012,-94.940,-81.558,-74.078,-72.245,739.200,414.400
-86.028,-94.358,-83.526,-74.062,-72.284,740.800,414.400
-85.936,-94.076,-84.494,-74.062,-72.323,742.400,414.400
-85.851,-94.284,-84.463,-74.062,-72.361,744.000,414.400
-85.867,-94.402,-84.463,-74.047,-72.400,745.600,414.400
-86.283,-94.820,-84.431,-74.047,-72.419,747.200,414.400
-85.791,-95.137,-86.399,-74.047,-72.457,748.800,414.400
-85.807,-95.355,-87.399,-74.031,-72.494,750.400,414.400
-85.122,-95.472,-84.367,-74.031,-72.532,752.000,414.400
-84.138,-95.389,-91.867,-74.031,-72.570,753.600,414.400
-83.646,-95.207,-99.334,-74.031,-72.607,755.200,414.400
-83.161,-95.024,-101.802,-74.015,-72.644,756.800,414.400
-82.077,-95.041,-101.802,-74.015,-72.681,758.400,414.400
-81.593,-95.059,-94.270,-74.015,-72.718,760.000,414.400
-81.600,-95.076,-84.270,-73.999,-72.755,761.600,414.400
-81.616,-94.993,-74.737,-73.999,-72.773,763.200,414.400
-81.531,-95.110,-74.737,-73.999,-72.810,764.800,414.400
-81.447,-95.127,-74.204,-73.999,-72.846,766.400,414.400
-81.355,-95.236,-70.704,-73.983,-72.882,768.000,414.400
-81.170,-95.453,-67.671,-73.983,-72.918,769.600,414.400
-81.086,-95.470,-67.671,-73.983,-72.954,771.200,414.400
-81.001,-95.487,-67.638,-73.983,-72.990,772.800,414.400
-81.309,-95.504,-67.638,-73.967,-73.026,774.400,414.400
-81.124,-95.521,-67.605,-73.967,-73.061,776.000,414.400
-81.639,-95.538,-67.605,-73.967,-73.096,777.600,414.400
-81.655,-94.105,-67.605,-73.967,-73.131,779.200,414.400
-82.562,-92.871,-67.572,-73.967,-73.166,780.800,414.400
-82.877,-91.538,-67.572,-73.967,-73.184,782.400,414.400
-83.893,-91.555,-67.539,-73.951,-73.219,784.000,414.400
-84.408,-91.472,-67.539,-73.951,-73.253,785.600,414.400
-85.415,-91.288,-67.539,-73.951,-73.288,787.200,414.400
-85.931,-91.305,-67.505,-73.951,-73.322,788.800,414.400
-86.946,-91.422,-67.505,-73.951,-73.357,790.400,414.400
-87.461,-91.338,-67.505,-73.951,-73.391,792.000,414.400
-88.468,-91.347,-67.505,-73.951,-73.425,793.600,414.400
-88.483,-91.363,-67.472,-73.935,-73.459,795.200,414.400
-88.998,-91.280,-67.472,-73.935,-73.492,796.800,414.400
-89.014,-91.296,-67.472,-73.935,-73.526,798.400,414.400
-89.521,-91.113,-67.472,-73.935,-73.559,800.000,414.400
-73.967,-67.404,-93.713,-118.629,-73.559,0.000,416.000
-73.967,-67.404,-94.696,-119.121,-73.526,1.600,416.000
-73.967,-67.404,-94.680,-118.306,-73.492,3.200,416.000
-73.967,-67.404,-94.663,-115.191,-73.459,4.800,416.000
-73.967,-67.438,-94.647,-112.176,-73.425,6.400,416.000
-73.983,-67.438,-94.630,-110.468,-73.408,8.000,416.000
-73.983,-67.438,-94.613,-110.653,-73.374,9.600,416.000
-73.983,-67.438,-94.597,-111.438,-73.340,11.200,416.000
-73.983,-67.472,-94.580,-113.923,-73.305,12.800,416.000
-88.233,-67.472,-95.063,-116.115,-73.271,14.400,416.000
-104.733,-67.472,-95.297,-112.600,-73.236,16.000,416.000
-93.499,-67.505,-95.280,-108.485,-73.201,17.600,416.000
-76.999,-67.505,-94.763,-103.970,-73.166,19.200,416.000
-79.999,-67.539,-95.255,-99.555,-73.131,20.800,416.000
-79.999,-67.539,-95.238,-97.847,-73.096,22.400,416.000
-79.999,-67.539,-95.221,-98.332,-73.061,24.000,416.000
-79.999,-67.572,-95.204,-99.116,-73.026,25.600,416.000
-80.015,-67.572,-95.687,-101.801,-73.008,27.200,416.000
-77.015,-67.605,-96.670,-101.593,-72.972,28.800,416.000
-77.015,-67.605,-96.153,-99.878,-72.936,30.400,416.000
-77.015,-67.638,-98.886,-98.162,-72.900,32.000,416.000
-94.031,-67.638,-100.869,-98.347,-72.864,33.600,416.000
-120.281,-67.671,-101.602,-98.939,-72.828,35.200,416.000
-111.781,-67.671,-104.334,-99.224,-72.791,36.800,416.000
-93.531,-67.704,-104.817,-98.808,-72.755,38.400,416.000
-93.547,-67.704,-107.300,-98.893,-72.718,40.000,416.000
-90.547,-67.737,-107.783,-98.385,-72.681,41.600,416.000
-90.547,-67.737,-107.765,-96.969,-72.644,43.200,416.000
-87.547,-67.770,-107.248,-97.854,-72.626,44.800,416.000
-87.562,-67.802,-104.489,-98.546,-72.588,46.400,416.000
-87.562,-67.802,-103.722,-100.530,-72.551,48.000,416.000
-88.562,-67.834,-100.955,-100.714,-72.513,49.600,416.000
-90.578,-67.867,-98.937,-100.999,-72.476,51.200,416.000
-98.078,-67.867,-97.920,-98.391,-72.438,52.800,416.000
-128.078,-67.899,-95.902,-98.375,-72.400,54.400,416.000
-112.094,-67.931,-97.384,-98.159,-72.361,56.000,416.000
-89.594,-67.931,-96.367,-97.443,-72.323,57.600,416.000
-83.094,-67.963,-96.349,-98.136,-72.304,59.200,416.000
-78.110,-67.994,-95.832,-97.520,-72.265,60.800,416.000
-74.110,-68.026,-95.814,-97.204,-72.226,62.400,416.000
-74.125,-68.026,-95.296,-97.488,-72.187,64.000,416.000
-74.125,-68.058,-94.778,-96.480,-72.148,65.600,416.000
-74.125,-68.589,-94.761,-96.464,-72.108,67.200,416.000
-74.141,-70.120,-94.752,-95.348,-72.069,68.800,416.000
-74.141,-71.620,-94.734,-94.532,-72.029,70.400,416.000
-74.156,-72.651,-94.716,-93.824,-71.989,72.000,416.000
-74.156,-73.683,-94.698,-93.508,-71.969,73.600,416.000
-74.156,-77.213,-94.680,-92.292,-71.929,75.200,416.000
-74.172,-78.744,-94.662,-91.184,-71.888,76.800,416.000
-74.172,-78.775,-94.644,-89.968,-71.848,78.400,416.000
-74.188,-79.275,-94.626,-88.851,-71.807,80.000,416.000
-74.188,-75.806,-94.608,-87.735,-72.266,81.600,416.000
-74.203,-73.836,-94.589,-87.527,-72.725,83.200,416.000
-74.203,-73.367,-94.571,-87.511,-72.684,84.800,416.000
-74.203,-75.897,-94.553,-87.394,-73.142,86.400,416.000
-74.219,-77.927,-94.535,-87.386,-73.621,88.000,416.000
-74.219,-79.957,-94.516,-87.370,-74.079,89.600,416.000
-74.234,-81.987,-96.507,-86.754,-74.037,91.200,416.000
-74.234,-82.017,-97.489,-86.237,-74.495,92.800,416.000
-74.250,-82.047,-97.470,-85.629,-74.953,94.400,416.000
-74.250,-78.577,-97.452,-85.313,-75.410,96.000,416.000
-74.265,-76.606,-97.433,-84.796,-75.367,97.600,416.000
-74.280,-74.636,-97.415,-84.488,-75.824,99.200,416.000
-76.280,-72.665,-97.396,-83.771,-76.302,100.800,416.000
-79.796,-72.694,-97.378,-83.155,-76.759,102.400,416.000
-83.546,-72.724,-96.609,-82.938,-76.215,104.000,416.000
-82.561,-72.253,-96.090,-82.630,-76.171,105.600,416.000
-80.811,-72.782,-95.822,-82.313,-76.627,107.200,416.000
-84.826,-73.811,-94.803,-82.097,-76.583,108.800,416.000
-90.826,-75.089,-94.534,-81.888,-76.038,110.400,416.000
-87.842,-74.868,-94.275,-81.572,-76.016,112.000,416.000
-81.857,-75.897,-94.256,-81.455,-75.971,113.600,416.000
-84.857,-75.425,-96.237,-81.538,-76.426,115.200,416.000
-89.872,-75.482,-97.218,-81.530,-75.881,116.800,416.000
-87.872,-76.260,-97.199,-81.513,-75.835,118.400,416.000
-82.887,-76.039,-97.180,-81.496,-75.789,120.000,416.000
-81.902,-75.817,-97.161,-81.588,-77.766,121.600,416.000
-80.902,-75.095,-97.141,-81.571,-78.220,123.200,416.000
-83.418,-75.372,-97.122,-81.554,-80.174,124.800,416.000
-85.168,-75.150,-96.103,-81.445,-83.127,126.400,416.000
-85.183,-75.456,-94.084,-81.428,-86.080,128.000,416.000
-84.448,-77.733,-93.565,-81.411,-86.533,129.600,416.000
-84.448,-78.761,-93.295,-81.394,-88.485,131.200,416.000
-90.463,-78.288,-93.286,-81.386,-89.461,132.800,416.000
-90.478,-77.565,-93.266,-81.869,-89.914,134.400,416.000
-90.978,-77.869,-93.247,-82.852,-90.865,136.000,416.000
-97.243,-77.646,-93.227,-83.843,-94.317,137.600,416.000
-101.508,-77.423,-93.208,-84.826,-96.268,139.200,416.000
-102.508,-76.450,-93.188,-84.809,-95.719,140.800,416.000
-98.273,-74.977,-93.668,-84.800,-95.695,142.400,416.000
-97.538,-76.030,-94.149,-84.783,-93.645,144.000,416.000
-96.538,-76.307,-94.129,-84.765,-93.596,145.600,416.000
-92.053,-76.083,-93.609,-85.757,-92.546,147.200,416.000
-89.568,-77.110,-95.089,-88.339,-90.496,148.800,416.000
-89.082,-77.162,-96.070,-92.322,-89.471,150.400,416.000
-75.199,-88.345,-103.570,-94.477,-87.904,230.400,416.000
-75.212,-86.888,-107.548,-99.168,-87.870,232.000,416.000
-75.226,-86.910,-109.287,-104.349,-88.302,233.600,416.000
-75.240,-86.953,-110.014,-104.330,-90.733,235.200,416.000
-75.254,-85.974,-112.492,-104.720,-89.448,236.800,416.000
-75.267,-85.016,-112.719,-104.701,-85.628,238.400,416.000
-75.281,-81.558,-111.697,-104.591,-84.843,240.000,416.000
-75.295,-82.079,-110.174,-102.872,-86.773,241.600,416.000
-75.308,-82.621,-106.151,-103.403,-86.701,243.200,416.000
-75.322,-82.642,-106.628,-103.493,-86.666,244.800,416.000
-75.336,-83.684,-101.856,-103.674,-86.594,246.400,416.000
-75.849,-83.225,-97.594,-103.865,-85.057,248.000,416.000
-76.363,-85.746,-99.571,-102.545,-82.984,249.600,416.000
-76.877,-84.787,-99.048,-101.476,-83.411,251.200,416.000
-76.890,-83.807,-102.525,-101.366,-84.374,252.800,416.000
-77.404,-82.848,-102.002,-100.947,-83.549,254.400,416.000
-77.931,-85.388,-102.979,-100.037,-83.012,256.000,416.000
-78.444,-84.909,-101.456,-102.117,-82.436,257.600,416.000
-79.207,-84.949,-97.432,-99.498,-81.398,259.200,416.000
-79.971,-84.469,-94.921,-102.488,-83.822,260.800,416.000
-80.234,-83.009,-92.397,-101.668,-81.244,262.400,416.000
-79.748,-83.549,-92.374,-99.959,-81.205,264.000,416.000
-80.011,-83.069,-92.350,-99.039,-83.627,265.600,416.000
-80.774,-83.108,-92.327,-99.029,-80.088,267.200,416.000
-80.788,-82.628,-92.303,-97.509,-80.508,268.800,416.000
-81.801,-79.667,-92.280,-97.589,-77.969,270.400,416.000
-81.064,-79.207,-92.256,-99.880,-77.888,272.000,416.000
-82.091,-78.226,-93.994,-101.860,-77.848,273.600,416.000
-83.854,-77.765,-97.470,-98.050,-77.766,275.200,416.000
-83.617,-77.804,-97.446,-93.230,-77.725,276.800,416.000
-82.880,-76.323,-97.422,-88.020,-77.684,278.400,416.000
-82.643,-75.861,-97.398,-85.600,-78.601,280.000,416.000
-82.407,-74.400,-97.374,-85.880,-80.559,281.600,416.000
-82.920,-73.419,-97.350,-85.770,-77.974,283.200,416.000
-82.183,-72.457,-97.825,-85.749,-72.932,284.800,416.000
-82.209,-72.494,-98.313,-85.839,-70.346,286.400,416.000
-82.722,-72.513,-98.789,-86.419,-65.303,288.000,416.000
-82.235,-72.551,-99.265,-86.709,-65.260,289.600,416.000
-82.248,-72.588,-99.740,-86.989,-65.173,291.200,416.000
-82.261,-72.607,-101.715,-87.979,-65.129,292.800,416.000
-82.274,-72.644,-102.691,-88.258,-65.084,294.400,416.000
-82.300,-72.681,-105.166,-88.448,-64.995,296.000,416.000
-82.313,-72.700,-110.154,-88.828,-64.950,297.600,416.000
-81.325,-72.737,-112.629,-88.217,-64.905,299.200,416.000
-80.338,-72.773,-115.104,-89.197,-64.814,300.800,416.000
-80.351,-72.791,-112.579,-90.576,-64.769,302.400,416.000
-79.877,-72.828,-116.054,-91.066,-64.722,304.000,416.000
-80.890,-72.864,-114.529,-91.146,-64.630,305.600,416.000
-81.902,-72.882,-118.004,-91.535,-64.583,307.200,416.000
-83.415,-72.918,-118.991,-91.015,-64.536,308.800,416.000
-83.928,-72.954,-115.966,-91.404,-64.488,310.400,416.000
-85.953,-72.990,-119.440,-93.783,-64.441,312.000,416.000
-86.966,-73.008,-117.915,-94.173,-64.345,313.600,416.000
-87.478,-73.043,-121.390,-92.852,-64.296,315.200,416.000
-88.991,-73.079,-116.364,-92.142,-64.248,316.800,416.000
-92.004,-73.096,-109.338,-90.521,-64.199,318.400,416.000
-93.029,-73.131,-106.825,-89.710,-64.150,320.000,416.000
-92.041,-73.166,-101.800,-91.189,-64.100,321.600,416.000
-94.054,-73.201,-98.274,-89.779,-64.000,323.200,416.000
