rssi1,rssi2,rssi3,rssi4,rssi5,x,y
-84.638,-87.131,-88.228,-81.089,-63.899,313.600,406.400
-85.151,-87.649,-90.203,-80.568,-63.848,315.200,406.400
-85.377,-87.684,-91.178,-81.058,-63.746,316.800,406.400
-85.390,-87.719,-93.152,-80.537,-63.694,318.400,406.400
-87.002,-87.736,-93.127,-81.026,-63.642,320.000,406.400
-90.315,-89.771,-92.851,-81.005,-63.589,321.600,406.400
-93.040,-93.805,-90.575,-80.494,-63.536,323.200,406.400
-95.153,-94.840,-91.313,-80.973,-63.430,324.800,406.400
-98.466,-95.857,-90.287,-81.462,-63.376,326.400,406.400
-100.678,-94.891,-89.261,-81.941,-63.322,328.000,406.400
-102.954,-93.925,-88.235,-82.430,-63.267,329.600,406.400
-101.216,-92.942,-88.209,-82.909,-63.212,331.200,406.400
-99.279,-89.975,-87.183,-83.398,-63.157,332.800,406.400
-97.754,-88.009,-87.670,-83.877,-63.102,334.400,406.400
-96.567,-86.026,-87.743,-83.366,-63.046,336.000,406.400
-95.879,-86.059,-88.917,-83.844,-62.990,337.600,406.400
-94.692,-86.093,-88.491,-83.334,-62.933,339.200,406.400
-94.216,-86.126,-88.964,-84.312,-62.876,340.800,406.400
-92.979,-86.143,-89.138,-84.301,-62.819,342.400,406.400
-91.991,-85.676,-89.824,-85.279,-62.761,344.000,406.400
-92.366,-84.958,-89.898,-84.769,-62.703,345.600,406.400
-94.528,-83.491,-90.621,-85.247,-62.645,347.200,406.400
-96.891,-81.008,-90.944,-85.736,-62.586,348.800,406.400
-96.615,-80.540,-90.767,-86.214,-62.526,350.400,406.400
-98.228,-80.073,-91.354,-86.203,-62.467,352.000,406.400
-98.140,-79.589,-91.327,-86.181,-62.467,353.600,406.400
-97.752,-79.121,-90.399,-87.170,-62.407,355.200,406.400
-98.077,-79.153,-88.972,-87.148,-62.346,356.800,406.400
-96.089,-79.185,-88.545,-89.637,-62.285,358.400,406.400
-96.801,-79.201,-88.517,-89.626,-62.285,360.000,406.400
-97.825,-78.983,-88.004,-92.103,-62.224,361.600,406.400
-98.038,-79.765,-85.976,-90.592,-62.162,363.200,406.400
-98.150,-80.547,-85.549,-91.570,-62.162,364.800,406.400
-98.174,-81.562,-85.621,-89.059,-62.100,366.400,406.400
-97.986,-81.594,-85.193,-90.537,-62.037,368.000,406.400
-97.898,-81.625,-85.379,-89.025,-62.037,369.600,406.400
-97.722,-82.656,-85.601,-89.003,-61.974,371.200,406.400
-98.134,-83.172,-84.573,-88.992,-61.974,372.800,406.400
-100.958,-83.703,-84.545,-89.969,-61.910,374.400,406.400
-101.270,-84.734,-84.617,-89.958,-61.910,376.000,406.400
-99.682,-84.765,-85.103,-89.947,-61.846,377.600,406.400
-99.906,-84.530,-84.574,-88.924,-61.846,379.200,406.400
-100.118,-84.811,-84.546,-88.913,-61.846,380.800,406.400
-99.930,-85.842,-84.617,-90.390,-61.781,382.400,406.400
-99.653,-86.122,-84.289,-88.878,-61.781,384.000,406.400
-99.365,-85.902,-83.874,-88.856,-61.781,385.600,406.400
-99.489,-85.418,-83.846,-88.844,-61.716,387.200,406.400
-99.100,-83.448,-83.817,-88.833,-61.716,388.800,406.400
-98.212,-83.478,-83.488,-88.810,-61.716,390.400,406.400
-97.736,-84.008,-83.659,-88.798,-61.716,392.000,406.400
-97.847,-85.023,-83.644,-88.775,-61.716,393.600,406.400
-100.559,-86.053,-83.615,-87.764,-61.716,395.200,406.400
-98.182,-86.582,-83.786,-85.741,-61.716,396.800,406.400
-99.394,-87.112,-84.756,-84.729,-61.716,398.400,406.400
-99.317,-88.127,-85.727,-83.717,-61.716,400.000,406.400
-100.429,-88.156,-87.912,-83.944,-61.716,401.600,406.400
-101.141,-87.936,-88.482,-83.182,-61.716,403.200,406.400
-100.764,-87.465,-90.053,-83.409,-61.716,404.800,406.400
-97.975,-87.994,-88.523,-84.397,-61.716,406.400,406.400
-96.998,-88.759,-89.108,-83.636,-61.716,408.000,406.400
-97.410,-90.788,-86.578,-83.862,-61.716,409.600,406.400
-95.233,-91.817,-86.048,-84.100,-61.716,411.200,406.400
-93.744,-92.846,-83.718,-84.089,-61.716,412.800,406.400
-92.156,-92.874,-84.202,-83.815,-61.781,414.400,406.400
-92.178,-91.389,-83.672,-84.303,-61.781,416.000,406.400
-89.890,-91.917,-83.542,-83.280,-61.781,417.600,406.400
-89.613,-89.946,-83.511,-83.768,-61.846,419.200,406.400
-89.424,-88.974,-84.480,-84.006,-61.846,420.800,406.400
-89.347,-87.003,-85.365,-83.232,-61.846,422.400,406.400
-88.958,-87.517,-85.034,-85.720,-61.910,424.000,406.400
-88.369,-87.545,-85.603,-88.958,-61.910,425.600,406.400
-87.192,-88.573,-85.172,-93.684,-61.974,427.200,406.400
-87.003,-88.601,-85.956,-95.922,-61.974,428.800,406.400
-86.025,-89.129,-85.625,-99.898,-62.037,430.400,406.400
-86.637,-89.143,-86.094,-100.136,-62.037,432.000,406.400
-85.159,-90.171,-85.462,-100.874,-62.100,433.600,406.400
-85.270,-90.199,-85.847,-101.350,-62.162,435.200,406.400
-85.692,-90.226,-85.415,-101.338,-62.162,436.800,406.400
-85.303,-90.754,-86.983,-99.825,-62.224,438.400,406.400
-85.526,-90.267,-87.451,-97.551,-62.285,440.000,406.400
-86.437,-90.795,-89.035,-95.039,-62.285,441.600,406.400
-86.548,-89.822,-88.403,-95.027,-62.346,443.200,406.400
-86.970,-88.349,-87.571,-94.002,-62.407,444.800,406.400
-87.981,-88.877,-87.839,-96.240,-62.467,446.400,406.400
-87.503,-91.404,-88.023,-95.228,-62.467,448.000,406.400
-87.814,-91.917,-87.090,-99.215,-62.526,449.600,406.400
-88.236,-95.444,-85.258,-103.441,-62.586,451.200,406.400
-87.547,-95.971,-84.041,-107.178,-62.645,452.800,406.400
-87.269,-98.498,-83.008,-109.666,-62.703,454.400,406.400
-87.979,-97.024,-83.076,-109.141,-62.761,456.000,406.400
-87.001,-96.538,-83.243,-110.129,-62.819,457.600,406.400
-86.512,-94.564,-82.626,-114.116,-62.876,459.200,406.400
-86.834,-93.591,-81.693,-115.592,-62.933,460.800,406.400
-86.144,-91.617,-81.259,-113.079,-62.990,462.400,406.400
-86.066,-91.643,-80.326,-114.567,-63.046,464.000,406.400
-86.277,-91.670,-79.109,-115.054,-63.102,465.600,406.400
-86.198,-91.683,-79.375,-113.029,-63.157,467.200,406.400
-86.009,-91.209,-79.642,-111.516,-63.212,468.800,406.400
-86.430,-92.735,-79.425,-110.254,-63.267,470.400,406.400
-86.341,-92.761,-79.291,-107.978,-63.322,472.000,406.400
-86.362,-92.287,-79.157,-108.466,-63.376,473.600,406.400
-87.073,-91.813,-79.040,-109.203,-63.430,475.200,406.400
-86.294,-91.325,-79.105,-104.440,-63.536,476.800,406.400
-87.555,-91.351,-79.071,-107.415,-63.589,478.400,406.400
-88.526,-91.377,-79.036,-105.652,-63.642,480.000,406.400
-89.787,-91.402,-78.819,-102.890,-63.694,481.600,406.400
-89.008,-90.428,-79.184,-106.377,-63.746,483.200,406.400
-90.418,-89.703,-79.749,-107.351,-63.848,484.800,406.400
-90.439,-89.228,-79.831,-104.838,-63.899,486.400,406.400
-91.860,-89.241,-79.996,-101.575,-63.950,488.000,406.400
-91.071,-89.266,-80.161,-99.063,-64.000,489.600,406.400
-91.092,-89.291,-80.243,-98.300,-64.100,491.200,406.400
-89.502,-89.317,-79.908,-97.524,-64.150,492.800,406.400
-89.623,-89.342,-79.972,-96.261,-64.199,494.400,406.400
-89.033,-90.366,-79.954,-95.748,-64.296,496.000,406.400
-90.254,-91.379,-79.918,-95.735,-64.345,497.600,406.400
-88.915,-93.404,-79.982,-96.222,-64.393,499.200,406.400
-87.935,-94.428,-79.864,-94.696,-64.488,500.800,406.400
-86.696,-95.453,-80.128,-95.183,-64.536,502.400,406.400
-84.566,-96.478,-80.091,-96.170,-64.583,504.000,406.400
-84.387,-97.502,-80.473,-96.157,-64.676,505.600,406.400
-84.697,-96.527,-80.537,-98.143,-64.722,507.200,406.400
-84.817,-96.539,-80.600,-100.117,-64.814,508.800,406.400
-86.728,-96.313,-80.281,-100.104,-64.860,510.400,406.400
-88.748,-96.088,-80.044,-99.591,-64.950,512.000,406.400
-88.258,-95.862,-80.107,-99.577,-64.995,513.600,406.400
-90.579,-97.386,-79.988,-97.064,-65.084,515.200,406.400
-93.189,-98.410,-80.051,-93.551,-65.129,516.800,406.400
-95.709,-98.934,-80.213,-94.524,-65.173,518.400,406.400
-98.429,-99.446,-79.994,-96.011,-65.260,520.000,406.400
-100.839,-99.970,-80.057,-97.998,-65.303,521.600,406.400
-98.260,-99.994,-80.138,-96.484,-65.389,523.200,406.400
-96.420,-100.518,-80.200,-96.471,-65.474,524.800,406.400
-98.840,-100.541,-80.161,-97.207,-65.517,526.400,406.400
-96.100,-98.565,-80.242,-97.681,-65.601,528.000,406.400
-93.370,-96.589,-80.904,-99.917,-65.642,529.600,406.400
-92.090,-96.600,-80.884,-99.904,-65.725,531.200,406.400
-90.700,-97.624,-80.945,-100.390,-65.766,532.800,406.400
-90.620,-100.147,-80.607,-96.377,-65.848,534.400,406.400
-90.430,-99.671,-80.387,-93.363,-65.888,536.000,406.400
-90.549,-102.194,-80.648,-92.849,-65.969,537.600,406.400
-90.369,-101.467,-80.928,-92.836,-66.048,539.200,406.400
-90.279,-101.741,-81.189,-92.822,-66.088,540.800,406.400
-90.999,-99.002,-80.949,-92.808,-66.166,542.400,406.400
-90.809,-98.025,-81.029,-98.281,-66.205,544.000,406.400
-91.728,-95.548,-81.189,-102.767,-66.283,545.600,406.400
-92.748,-94.071,-80.869,-111.254,-66.360,547.200,406.400
-95.508,-93.594,-81.029,-116.240,-66.398,548.800,406.400
-98.277,-94.117,-81.088,-119.226,-66.474,550.400,406.400
-101.037,-94.640,-81.368,-118.462,-66.512,552.000,406.400
-103.556,-95.163,-81.428,-111.949,-66.586,553.600,406.400
-102.076,-95.424,-81.607,-104.185,-66.661,555.200,406.400
-101.986,-95.447,-81.166,-103.921,-66.698,556.800,406.400
-102.005,-95.969,-81.146,-102.907,-66.771,558.400,406.400
-99.415,-96.992,-81.004,-105.393,-66.844,560.000,406.400
-99.534,-97.014,-81.184,-102.129,-66.880,561.600,406.400
-99.453,-97.537,-81.742,-101.615,-66.951,563.200,406.400
-99.463,-97.059,-81.100,-101.601,-67.023,564.800,406.400
-99.482,-97.081,-81.379,-101.587,-67.058,566.400,406.400
-99.391,-95.342,-80.937,-101.573,-67.128,568.000,406.400
-99.311,-95.115,-80.816,-100.059,-67.198,569.600,406.400
-99.230,-94.887,-80.874,-94.545,-67.233,571.200,406.400
-98.139,-96.909,-80.853,-96.531,-67.302,572.800,406.400
-100.358,-96.431,-80.510,-96.017,-67.370,574.400,406.400
-101.777,-98.453,-80.488,-96.003,-67.438,576.000,406.400
-98.187,-99.475,-80.945,-95.989,-67.472,577.600,406.400
-98.106,-100.497,-81.024,-95.974,-67.539,579.200,406.400
-97.915,-101.019,-80.981,-99.960,-67.605,580.800,406.400
-100.234,-98.529,-81.559,-101.946,-67.638,582.400,406.400
-97.553,-96.051,-81.815,-98.682,-67.704,584.000,406.400
-97.562,-92.573,-82.193,-92.667,-67.770,585.600,406.400
-97.581,-92.094,-82.649,-85.653,-67.834,587.200,406.400
-100.100,-89.616,-82.827,-83.139,-67.867,588.800,406.400
-97.609,-89.888,-83.683,-83.124,-67.931,590.400,406.400
-97.628,-89.159,-83.761,-82.610,-67.994,592.000,406.400
-97.646,-88.930,-83.738,-82.096,-68.058,593.600,406.400
-100.156,-87.952,-83.394,-82.731,-68.089,595.200,406.400
-97.674,-87.462,-82.471,-82.017,-68.151,596.800,406.400
-97.683,-86.484,-82.026,-82.702,-68.213,598.400,406.400
-98.202,-86.505,-81.003,-82.788,-68.275,600.000,406.400
-97.922,-103.058,-68.336,-73.919,-82.487,739.200,406.400
-98.638,-102.476,-68.306,-73.919,-82.226,740.800,406.400
-99.346,-102.393,-68.306,-73.903,-81.965,742.400,406.400
-101.762,-102.111,-68.275,-73.903,-82.004,744.000,406.400
-102.678,-102.028,-68.244,-73.903,-82.042,745.600,406.400
-100.893,-101.846,-68.244,-73.887,-81.961,747.200,406.400
-101.001,-101.463,-68.213,-73.887,-81.900,748.800,406.400
-98.017,-101.581,-68.183,-73.887,-81.938,750.400,406.400
-96.883,-101.898,-68.183,-73.871,-81.876,752.000,406.400
-98.549,-101.815,-68.151,-73.871,-81.913,753.600,406.400
-98.557,-101.733,-68.151,-73.871,-82.051,755.200,406.400
-100.222,-101.550,-68.120,-73.855,-82.088,756.800,406.400
-100.338,-101.459,-68.089,-73.855,-81.826,758.400,406.400
-100.354,-101.076,-68.089,-73.855,-81.663,760.000,406.400
-100.261,-102.293,-68.058,-73.839,-81.500,761.600,406.400
-101.177,-103.210,-68.058,-73.839,-81.637,763.200,406.400
-102.193,-103.427,-68.026,-73.839,-81.473,764.800,406.400
-102.008,-104.894,-68.026,-73.839,-80.991,766.400,406.400
-102.716,-106.261,-67.994,-73.823,-80.728,768.000,406.400
-102.331,-107.828,-67.994,-73.823,-80.864,769.600,406.400
-101.947,-107.845,-67.963,-73.823,-80.800,771.200,406.400
-101.862,-107.962,-67.963,-73.823,-80.636,772.800,406.400
-101.778,-107.629,-67.963,-73.823,-80.772,774.400,406.400
-101.886,-106.896,-67.931,-73.806,-80.708,776.000,406.400
-102.301,-108.063,-67.931,-73.806,-80.443,777.600,406.400
-102.716,-108.580,-67.899,-73.806,-80.679,779.200,406.400
-103.532,-108.788,-67.899,-73.806,-80.514,780.800,406.400
-104.439,-108.305,-67.899,-73.806,-80.249,782.400,406.400
-104.855,-108.022,-67.867,-73.790,-80.384,784.000,406.400
-109.270,-108.238,-67.867,-73.790,-80.419,785.600,406.400
-112.785,-108.655,-67.867,-73.790,-80.436,787.200,406.400
-117.193,-108.772,-67.834,-73.790,-80.571,788.800,406.400
-115.308,-109.388,-67.834,-73.790,-80.405,790.400,406.400
-119.173,-109.805,-67.834,-73.790,-80.540,792.000,406.400
-117.488,-109.821,-67.834,-73.790,-80.574,793.600,406.400
-118.696,-110.038,-67.802,-73.774,-80.608,795.200,406.400
-114.211,-109.954,-67.802,-73.774,-80.342,796.800,406.400
-115.726,-109.671,-67.802,-73.774,-80.275,798.400,406.400
-113.741,-109.487,-67.802,-73.774,-80.209,800.000,406.400
-73.806,-67.737,-102.979,-87.898,-73.509,0.000,408.000
-73.806,-67.737,-103.213,-87.283,-73.475,1.600,408.000
-73.806,-67.737,-103.446,-86.568,-73.459,3.200,408.000
-73.806,-67.737,-105.680,-85.553,-73.425,4.800,408.000
-73.823,-67.770,-106.663,-84.946,-73.391,6.400,408.000
-73.823,-67.770,-106.655,-84.431,-73.357,8.000,408.000
-73.823,-67.770,-106.638,-84.915,-73.322,9.600,408.000
-73.823,-67.770,-106.622,-84.400,-73.288,11.200,408.000
-73.823,-67.802,-107.105,-84.893,-73.253,12.800,408.000
-73.823,-67.802,-107.838,-84.377,-73.219,14.400,408.000
-73.823,-67.802,-107.572,-84.862,-73.184,16.000,408.000
-73.839,-67.834,-105.805,-84.847,-73.149,17.600,408.000
-73.839,-67.834,-106.788,-84.839,-73.114,19.200,408.000
-73.839,-67.834,-106.771,-84.824,-73.079,20.800,408.000
-73.839,-67.867,-107.255,-84.309,-73.043,22.400,408.000
-73.839,-67.867,-107.238,-84.793,-73.026,24.000,408.000
-73.855,-67.899,-109.721,-84.278,-72.990,25.600,408.000
-73.855,-67.899,-110.704,-84.770,-72.954,27.200,408.000
-73.855,-67.899,-112.687,-84.255,-72.918,28.800,408.000
-73.855,-67.931,-113.670,-84.739,-72.882,30.400,408.000
-73.855,-67.931,-116.661,-84.224,-72.846,32.000,408.000
-73.871,-67.963,-118.644,-84.716,-72.810,33.600,408.000
-73.871,-67.963,-119.627,-84.200,-72.773,35.200,408.000
-73.871,-67.994,-118.110,-84.685,-72.737,36.800,408.000
-73.871,-67.994,-116.593,-84.169,-72.700,38.400,408.000
-73.887,-68.026,-117.076,-84.661,-72.663,40.000,408.000
-73.887,-68.026,-116.559,-84.146,-72.626,41.600,408.000
-73.887,-68.058,-116.041,-84.630,-72.588,43.200,408.000
-73.903,-68.089,-116.024,-84.114,-72.570,44.800,408.000
-73.903,-68.089,-117.007,-84.107,-72.532,46.400,408.000
-73.903,-68.120,-118.989,-83.591,-72.494,48.000,408.000
-73.919,-68.120,-119.472,-83.575,-72.457,49.600,408.000
-73.919,-68.151,-117.205,-83.559,-72.419,51.200,408.000
-73.919,-68.183,-114.937,-83.051,-72.380,52.800,408.000
-73.935,-68.183,-113.678,-83.036,-72.342,54.400,408.000
-73.935,-68.213,-112.911,-83.020,-72.304,56.000,408.000
-73.935,-68.244,-112.143,-83.004,-72.265,57.600,408.000
-73.951,-68.244,-111.876,-82.996,-72.226,59.200,408.000
-73.951,-68.275,-111.858,-82.980,-72.187,60.800,408.000
-73.951,-68.306,-112.340,-82.964,-72.167,62.400,408.000
-73.967,-68.336,-110.823,-82.948,-72.128,64.000,408.000
-73.967,-68.336,-111.805,-82.940,-72.089,65.600,408.000
-73.967,-68.367,-111.787,-82.924,-72.049,67.200,408.000
-73.983,-68.397,-113.269,-82.908,-72.009,68.800,408.000
-73.983,-68.427,-113.252,-82.892,-71.969,70.400,408.000
-73.999,-68.427,-116.234,-82.884,-71.929,72.000,408.000
-73.999,-68.457,-117.716,-82.868,-71.888,73.600,408.000
-74.015,-68.487,-115.698,-82.851,-71.848,75.200,408.000
-74.015,-68.517,-114.189,-82.843,-71.807,76.800,408.000
-74.015,-68.547,-111.171,-82.827,-71.787,78.400,408.000
-74.031,-68.577,-110.153,-82.811,-71.746,80.000,408.000
-74.031,-68.577,-106.635,-82.794,-71.704,81.600,408.000
-74.047,-68.606,-105.117,-83.036,-71.663,83.200,408.000
-74.047,-68.636,-101.598,-83.270,-71.621,84.800,408.000
-74.062,-68.665,-100.080,-83.254,-71.579,86.400,408.000
-74.062,-68.694,-98.562,-83.487,-71.537,88.000,408.000
-74.078,-68.724,-97.544,-83.479,-71.495,89.600,408.000
-74.078,-68.753,-96.026,-83.463,-71.453,91.200,408.000
-74.094,-68.782,-94.007,-83.446,-71.431,92.800,408.000
-74.094,-68.811,-92.739,-83.438,-71.388,94.400,408.000
-74.110,-68.839,-91.230,-83.421,-71.345,96.000,408.000
-74.110,-68.868,-90.711,-83.405,-71.302,97.600,408.000
-74.125,-68.897,-90.693,-83.388,-71.259,99.200,408.000
-74.125,-68.925,-90.674,-83.380,-71.215,100.800,408.000
-74.141,-68.925,-89.656,-85.863,-71.171,102.400,408.000
-74.156,-68.982,-88.637,-85.847,-71.127,104.000,408.000
-74.156,-69.010,-87.618,-88.330,-71.083,105.600,408.000
-74.172,-69.039,-87.600,-90.822,-71.061,107.200,408.000
-74.172,-69.067,-87.581,-90.805,-71.016,108.800,408.000
-74.188,-69.095,-87.562,-93.288,-70.971,110.400,408.000
-74.188,-69.122,-87.543,-93.280,-70.926,112.000,408.000
-74.203,-69.150,-88.525,-95.763,-70.881,113.600,408.000
-74.219,-69.178,-89.506,-95.746,-70.835,115.200,408.000
-74.219,-69.206,-90.496,-98.238,-70.789,116.800,408.000
-74.234,-69.233,-90.477,-98.221,-70.766,118.400,408.000
-74.234,-69.261,-90.458,-100.704,-70.720,120.000,408.000
-74.250,-69.288,-90.439,-102.937,-70.674,121.600,408.000
-74.265,-69.315,-90.420,-102.928,-70.627,123.200,408.000
-74.265,-69.342,-90.401,-102.661,-70.580,124.800,408.000
-74.280,-69.396,-90.382,-102.644,-70.533,126.400,408.000
-74.296,-69.423,-90.363,-102.386,-70.485,128.000,408.000
-74.296,-69.450,-90.343,-99.869,-70.437,129.600,408.000
-74.311,-69.477,-90.324,-102.352,-70.414,131.200,408.000
-74.326,-69.504,-90.305,-99.834,-70.365,132.800,408.000
-74.326,-69.530,-90.295,-102.326,-70.317,134.400,408.000
-74.342,-69.583,-90.526,-102.309,-70.268,136.000,408.000
-74.357,-69.610,-91.256,-102.291,-70.219,137.600,408.000
-74.357,-69.636,-91.987,-102.283,-70.170,139.200,408.000
-74.372,-70.662,-92.967,-102.265,-70.145,140.800,408.000
-74.387,-71.688,-93.448,-102.748,-70.096,142.400,408.000
-74.387,-72.740,-96.428,-100.739,-70.046,144.000,408.000
-74.402,-73.266,-96.909,-102.722,-69.996,145.600,408.000
-74.418,-73.292,-97.889,-98.955,-69.945,147.200,408.000
-74.433,-72.818,-97.869,-101.446,-69.894,148.800,408.000
-74.433,-73.843,-99.849,-99.678,-69.843,150.400,408.000
-74.448,-76.394,-100.839,-97.911,-69.818,152.000,408.000
-74.463,-77.420,-103.320,-97.402,-69.766,153.600,408.000
-74.478,-77.445,-105.800,-96.384,-69.714,155.200,408.000
-74.478,-77.996,-109.280,-99.867,-69.662,156.800,408.000
-74.493,-80.521,-113.260,-96.849,-69.610,158.400,408.000
-74.508,-79.546,-112.240,-100.840,-69.557,160.000,408.000
-74.823,-77.071,-112.220,-101.823,-69.530,161.600,408.000
-75.523,-76.621,-109.199,-101.305,-69.477,163.200,408.000
-75.938,-75.145,-108.179,-102.796,-69.423,164.800,408.000
-75.953,-74.670,-104.659,-100.278,-69.369,166.400,408.000
-76.068,-73.219,-104.149,-100.761,-69.315,168.000,408.000
-76.282,-73.744,-101.879,-99.752,-69.288,169.600,408.000
-76.282,-74.268,-100.608,-101.734,-69.233,171.200,408.000
-76.497,-76.817,-100.338,-97.716,-69.178,172.800,408.000
-76.612,-76.341,-100.317,-101.207,-69.122,174.400,408.000
-77.127,-76.365,-100.297,-97.189,-69.067,176.000,408.000
-77.642,-76.914,-100.276,-94.671,-69.039,177.600,408.000
-78.056,-77.937,-100.256,-95.162,-68.982,179.200,408.000
-78.056,-78.485,-100.235,-93.644,-68.925,180.800,408.000
-78.371,-78.009,-98.215,-92.626,-68.868,182.400,408.000
-78.586,-78.033,-97.204,-94.867,-68.811,184.000,408.000
-78.400,-77.080,-97.433,-95.098,-68.782,185.600,408.000
-78.315,-76.103,-97.663,-94.080,-68.724,187.200,408.000
-78.230,-75.127,-98.392,-96.321,-68.665,188.800,408.000
-78.144,-75.174,-99.871,-95.803,-68.606,190.400,408.000
-78.559,-75.197,-102.350,-96.285,-68.547,192.000,408.000
-79.559,-75.243,-104.329,-95.776,-68.517,193.600,408.000
-80.273,-76.266,-106.808,-95.257,-68.457,195.200,408.000
-80.188,-78.312,-107.287,-95.248,-68.397,196.800,408.000
-79.802,-78.335,-108.766,-94.730,-68.336,198.400,408.000
-80.117,-78.608,-108.755,-94.211,-68.306,200.000,408.000
-80.231,-78.903,-109.234,-96.702,-68.244,201.600,408.000
-80.146,-79.426,-106.962,-96.183,-68.183,203.200,408.000
-80.160,-79.721,-106.191,-96.165,-68.120,204.800,408.000
-80.274,-77.994,-104.420,-98.656,-68.089,206.400,408.000
-80.389,-77.538,-103.898,-96.137,-68.026,208.000,408.000
-80.803,-77.061,-101.877,-96.118,-67.963,209.600,408.000
-81.117,-77.355,-101.355,-98.609,-67.899,211.200,408.000
-81.432,-76.627,-100.834,-96.090,-67.867,212.800,408.000
-81.032,-76.921,-100.823,-96.072,-67.802,214.400,408.000
-80.646,-76.443,-99.801,-96.062,-67.737,216.000,408.000
-80.560,-76.737,-99.779,-95.043,-67.671,217.600,408.000
-80.474,-77.009,-99.258,-94.034,-67.638,219.200,408.000
-80.489,-77.302,-97.736,-94.015,-67.572,220.800,408.000
-80.003,-77.324,-97.714,-92.996,-67.505,222.400,408.000
-80.617,-78.117,-97.942,-91.987,-67.472,224.000,408.000
-80.931,-77.888,-98.670,-91.968,-67.404,225.600,408.000
-80.945,-78.181,-98.898,-91.949,-67.336,227.200,408.000
-80.659,-79.703,-99.887,-93.439,-67.302,228.800,408.000
-80.973,-80.745,-101.365,-91.920,-67.233,230.400,408.000
-80.987,-81.266,-101.842,-91.911,-67.163,232.000,408.000
-81.001,-81.308,-102.820,-93.391,-67.093,233.600,408.000
-80.815,-81.829,-100.798,-91.872,-67.058,235.200,408.000
-80.629,-81.621,-100.025,-91.863,-66.987,236.800,408.000
-80.443,-80.892,-98.503,-91.843,-66.916,238.400,408.000
-80.357,-81.184,-97.980,-91.834,-66.880,240.000,408.000
-80.385,-81.204,-97.469,-91.815,-66.807,241.600,408.000
-80.799,-81.246,-96.447,-91.795,-66.734,243.200,408.000
-81.212,-79.787,-96.424,-92.786,-66.698,244.800,408.000
-81.426,-78.807,-96.401,-93.766,-66.624,246.400,408.000
-81.440,-78.848,-95.378,-93.756,-66.586,248.000,408.000
-81.254,-78.368,-94.356,-94.737,-66.512,249.600,408.000
-80.667,-78.909,-93.333,-93.217,-66.436,251.200,408.000
-80.481,-78.929,-92.310,-93.208,-66.398,252.800,408.000
-80.695,-78.969,-91.298,-90.688,-66.322,254.400,408.000
-81.008,-78.509,-90.275,-88.178,-66.283,256.000,408.000
-81.322,-79.029,-89.252,-88.159,-66.205,257.600,408.000
-81.136,-79.069,-88.229,-85.639,-66.127,259.200,408.000
-81.249,-79.089,-88.206,-83.129,-66.088,260.800,408.000
-81.063,-78.628,-88.182,-83.109,-66.008,262.400,408.000
-80.490,-78.667,-88.659,-80.599,-65.969,264.000,408.000
-81.004,-78.687,-89.636,-80.580,-65.888,265.600,408.000
-81.217,-79.226,-90.124,-78.060,-65.807,267.200,408.000
-81.231,-79.745,-90.100,-78.050,-65.766,268.800,408.000
-81.444,-80.784,-89.577,-78.030,-65.684,270.400,408.000
-81.457,-81.323,-90.053,-78.020,-65.642,272.000,408.000
-81.371,-80.842,-90.530,-78.000,-65.559,273.600,408.000
-80.884,-81.380,-91.006,-77.990,-65.517,275.200,408.000
-82.211,-80.900,-92.982,-77.970,-65.432,276.800,408.000
-82.624,-80.938,-93.470,-77.949,-65.389,278.400,408.000
-83.338,-81.476,-95.946,-77.939,-65.303,280.000,408.000
-83.751,-83.994,-96.422,-77.919,-65.260,281.600,408.000
-84.264,-85.532,-99.898,-77.909,-65.173,283.200,408.000
-85.577,-86.570,-100.374,-77.889,-65.129,284.800,408.000
-86.241,-89.088,-99.850,-77.879,-65.040,286.400,408.000
-85.817,-88.626,-97.325,-78.358,-64.995,288.000,408.000
-85.830,-89.163,-96.801,-78.338,-64.950,289.600,408.000
-87.043,-86.681,-94.289,-78.828,-64.860,291.200,408.000
-87.957,-86.218,-93.765,-78.807,-64.814,292.800,408.000
-88.770,-85.737,-93.240,-79.297,-64.722,294.400,408.000
-88.396,-86.273,-92.215,-79.276,-64.676,296.000,408.000
-88.159,-85.810,-92.191,-79.766,-64.630,297.600,408.000
-88.022,-86.828,-91.666,-79.746,-64.536,299.200,408.000
-87.685,-84.364,-92.654,-79.735,-64.488,300.800,408.000
-88.148,-83.900,-92.379,-80.215,-64.393,302.400,408.000
-88.274,-85.918,-92.854,-80.204,-64.345,304.000,408.000
-88.087,-86.954,-92.329,-80.683,-64.296,305.600,408.000
-88.200,-87.490,-92.804,-80.663,-64.199,307.200,408.000
-88.113,-87.026,-92.279,-81.152,-64.150,308.800,408.000
-87.425,-87.543,-91.254,-80.631,-64.100,310.400,408.000
-86.451,-87.079,-90.241,-81.121,-64.050,312.000,408.000
-84.864,-87.614,-88.216,-80.600,-63.950,313.600,408.000
-85.077,-87.131,-86.190,-81.089,-63.899,315.200,408.000
-85.390,-87.666,-88.165,-80.568,-63.848,316.800,408.000
-85.215,-89.701,-89.140,-81.058,-63.797,318.400,408.000
-85.428,-91.719,-91.114,-80.537,-63.746,320.000,408.000
-87.140,-94.753,-92.101,-81.026,-63.642,321.600,408.000
-90.253,-95.788,-93.075,-81.505,-63.589,323.200,408.000
-93.078,-94.805,-92.800,-81.494,-63.536,324.800,408.000
